0.017014,0.037921,0.060761,0.083469,0.10555,0.12673,0.14678,0.16554,0.18284,0.19858,0.21269,0.22515,0.23598,0.24527,0.25316,0.25982,0.26546,0.2703,0.27455,0.27836,0.28181,0.28487,0.28739,0.28912,0.2897,0.2887,0.28567,0.28019,0.27187,0.26044,0.24576,0.22784,0.20683,0.18309,0.15715,0.12969,0.10156,0.073807,0.047659,0.02475,0.0080781
0.014103,0.031432,0.050362,0.069179,0.087475,0.10502,0.12162,0.13714,0.15145,0.16446,0.17612,0.1864,0.19534,0.20299,0.20947,0.21494,0.21956,0.22353,0.227,0.23011,0.23292,0.23541,0.23746,0.23886,0.2393,0.23845,0.23592,0.23137,0.22448,0.21503,0.2029,0.18809,0.17074,0.15114,0.12972,0.10705,0.083831,0.06092,0.039337,0.020428,0.0066675
0.011487,0.025601,0.041017,0.056339,0.071234,0.08551,0.09902,0.11164,0.12328,0.13385,0.14331,0.15165,0.1589,0.16509,0.17034,0.17475,0.17848,0.18167,0.18446,0.18695,0.18921,0.1912,0.19284,0.19395,0.19429,0.19357,0.1915,0.18779,0.18219,0.1745,0.16465,0.15262,0.13854,0.12263,0.10525,0.086849,0.068012,0.049423,0.031913,0.016573,0.0054091
0.0091562,0.020407,0.032694,0.044905,0.056773,0.068145,0.078904,0.088952,0.09821,0.10662,0.11414,0.12077,0.12651,0.13143,0.13558,0.13907,0.14201,0.14453,0.14673,0.14869,0.15046,0.15203,0.15331,0.15417,0.15442,0.15384,0.15218,0.14922,0.14475,0.13864,0.1308,0.12124,0.11005,0.097407,0.083596,0.068982,0.05402,0.039255,0.025347,0.013163,0.0042961
0.007104,0.015833,0.025365,0.034837,0.044042,0.05286,0.0612,0.068987,0.076158,0.082669,0.088491,0.093616,0.098057,0.10185,0.10505,0.10774,0.11001,0.11194,0.11363,0.11513,0.11649,0.11768,0.11866,0.11932,0.1195,0.11903,0.11774,0.11544,0.11198,0.10724,0.10117,0.093774,0.085114,0.075335,0.064652,0.053349,0.041776,0.030357,0.019602,0.010179,0.0033223
0.0053231,0.011863,0.019005,0.026101,0.032996,0.0396,0.045845,0.051674,0.05704,0.06191,0.066262,0.070092,0.073408,0.076239,0.078626,0.080629,0.082312,0.083747,0.084998,0.086113,0.087118,0.088003,0.088726,0.089206,0.089334,0.08898,0.088006,0.08628,0.083688,0.080145,0.075606,0.070073,0.063599,0.056291,0.048307,0.03986,0.031213,0.022681,0.014645,0.0076052,0.0024822
0.0038074,0.0084853,0.013594,0.018668,0.023598,0.02832,0.032784,0.036949,0.040783,0.044261,0.047368,0.0501,0.052465,0.054483,0.056183,0.057607,0.058804,0.059822,0.060709,0.061499,0.06221,0.062837,0.063347,0.063684,0.06377,0.063513,0.062814,0.061578,0.059725,0.057193,0.053952,0.050002,0.045381,0.040165,0.034468,0.02844,0.02227,0.016183,0.010449,0.005426,0.001771
0.002552,0.0056874,0.0091111,0.012512,0.015816,0.018979,0.02197,0.02476,0.027327,0.029655,0.031734,0.033562,0.035143,0.036491,0.037626,0.038577,0.039374,0.040053,0.040643,0.041168,0.041641,0.042056,0.042395,0.042617,0.042672,0.042497,0.042027,0.041198,0.039956,0.038261,0.036092,0.033448,0.030356,0.026866,0.023055,0.019023,0.014896,0.010824,0.0069888,0.0036292,0.0011845
0.0015527,0.0034602,0.0055431,0.0076121,0.0096217,0.011546,0.013364,0.015061,0.016621,0.018036,0.0193,0.02041,0.02137,0.022188,0.022877,0.023453,0.023936,0.024347,0.024703,0.025021,0.025307,0.025558,0.025762,0.025895,0.025927,0.02582,0.025533,0.025028,0.024273,0.023242,0.021924,0.020317,0.018439,0.016319,0.014004,0.011554,0.0090475,0.0065742,0.0042448,0.0022043,0.00071944
0.00080604,0.0017963,0.0028776,0.0039516,0.0049947,0.0059934,0.0069372,0.0078174,0.0086271,0.0093612,0.010016,0.010592,0.01109,0.011514,0.01187,0.012168,0.012418,0.012631,0.012815,0.012979,0.013127,0.013256,0.013361,0.01343,0.013446,0.01339,0.013241,0.012979,0.012587,0.012052,0.011368,0.010535,0.0095605,0.0084612,0.0072606,0.0059907,0.0046909,0.0034086,0.0022008,0.0011429,0.00037301
0.00030967,0.00069013,0.0011055,0.0015181,0.0019189,0.0023025,0.002665,0.0030031,0.003314,0.0035959,0.0038475,0.0040685,0.0042595,0.0044221,0.0045589,0.0046733,0.0047691,0.0048505,0.0049211,0.0049839,0.0050404,0.00509,0.0051302,0.0051564,0.0051624,0.0051407,0.0050833,0.0049826,0.004832,0.0046266,0.004364,0.0040441,0.0036701,0.003248,0.0027871,0.0022996,0.0018007,0.0013084,0.0008448,0.0004387,0.00014318
6.1904E-05,0.00013796,0.00022099,0.00030347,0.00038357,0.00046025,0.00053271,0.00060028,0.00066243,0.00071876,0.00076904,0.00081319,0.00085135,0.00088384,0.00091117,0.00093401,0.00095314,0.00096939,0.00098349,0.00099603,0.0010073,0.0010172,0.0010252,0.0010304,0.0010316,0.0010273,0.0010158,0.00099564,0.00096554,0.0009245,0.00087201,0.00080808,0.00073334,0.000649,0.00055691,0.0004595,0.0003598,0.00026144,0.0001688,8.7657E-05,2.861E-05
